Region,Site,Species,Responsible_Researcher,Patch_id,Dominate_patch_species,Start_date_2013,End_date_2013,Beging_season_vasc_2013,End_season_vasc_2013,HWT_begin_season_2013,HWT_end_season_2013,Capitula_weight_2013_g,No_capitula_2013,Stem_weight_2013_g_per_3cm,Area_2013,Patch_coord_lat,Patch_coord_lon,bulk_dens_kg_per_m_3_2013,LI13_wire1,LI13_wire2,LI13_wire3,LI13_wire4,LI13_wire5,LI13_wire6,LI13_wire7,LI13_wire8,prod_2013_wire1_g_per_m2_yr,prod_2013_wire2_g_per_m2_yr,prod_2013_wire3_g_per_m2_yr,prod_2013_wire4_g_per_m2_yr,prod_2013_wire5_g_per_m2_yr,prod_2013_wire6_g_per_m2_yr,prod_2013_wire7_g_per_m2_yr,prod_2013_wire8_g_per_m2_yr,second_year_start_2014,second_year_end_2014,Beging_season_vasc_2014,End_season_vasc_2014,HWT_begin_season_2014,HWT_end_season_2014,Capitula_weight_2014,No_capitula_2014,Stem_weight_2014,Area_2014,bulk_dens_kg_per_m_3_2014,LI14_wire1,LI14_wire2,LI14_wire3,LI14_wire4,prod_2014_wire1_g_per_m2_yr,prod_2014_wire2_g_per_m2_yr,prod_2014_wire3_g_per_m2_yr,prod_2014_wire4_g_per_m2_yr,third_year_start_2015,third_year_end_2015,Beging_season_vasc_2015,End_season_vasc_2015,HWT_begin_season_2015,HWT_end_season_2015,Capitula_weight_2015,No_capitula_2015,Stem_weight_2015,Area_2015,iso_18O_2013,iso_13C_2013,iso_13C_2014,iso_18O_2014,element_comment,element_sampling_year,N_per,C_per,Al_mg_kg,B_mg_kg,Ca_per,Cd_mg_kg,Cr_mg_kg,Cu_mg_kg,Fe_mg_kg,K_per,Mg_per,Mn_mg_kg,Na__mg_kg,Ni_mg_kg,P_per,Zn_mg_kg,orgOrder,temp13,temp14,temp15,evap13,evap14,evap15,precip13,precip14,precip15,norain13.mean,norain14.mean,norain15.mean,norain13.max,norain14.max,norain15.max,par13,par14,par15,googlemap_elevation_masl,ndep_Lamarque2013,LI13,LI14,Prod13,Prod14,days2013,days2014,prod_per_day2013,prod_per_day2014,LI_per_day2013,LI_per_day2014,BD13,BD14,num.den13,num.den14,ndep_Lam13,CN,NP,HWT13,HWT14,cover13,cover14,prec_d13,prec_d14,par_d13,par_d14,ev_d13,ev_d14
Sweden (N),Storflaket,S.fuscum,Ellen Dorrepaal,4,"Moss: S. fuscum; Vasc: Rubus chamaemorus, Betula nana, Empetrum hermaphroditum, Andromeda polifolia",2013-06-20,2013-10-06,39,16,22,26,4313.1,636,9.7904,86.54625,68.34711,18.97589,37.70777667,2,0,-1,,,,,,75.41555334,0,-37.70777667,,,,,,2014-05-20,2014-10-01,15,24,29.5,31.5,3701,367,4.823,52.7834,22.84335606,,-2,1,,,-45.68671211,22.84335606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,8.39,7.53,,201.622,227.055,,512.862,478.3490008,,1.9231,3.125,,5,7,,557.7719891,880.687819,,388.307,0.181,0.333333333333333,-0.5,12.56925889,-11.421678025,108,134,0.116382026759259,-0.085236403171642,0.003086419753086,-0.003731343283582,37.70777667,22.84335606,7.34867195285758,6.95294353906721,0.181,,,24,30.5,27.5,19.5,4.74872222222222,3.56976866268657,5.16455545462963,6.57229715671642,1.86687037037037,1.69444029850746
Sweden (N),Stordalen,S.fuscum,Ellen Dorrepaal,1,"Moss: S. fuscum; Vasc: Empetrum hermaphroditum, Rubus chamaemorus",2013-06-20,2013-10-05,66,26,27,38,2616.5,659,9.9084,86.54625,68.3528,19.03689,38.16225429,6,2,-3,,,,,,228.9735257,76.32450857,-114.4867629,,,,,,2014-06-11,2014-10-01,40,29,38,38.5,1900,399,4.251,52.7834,26.84556129,2,-1,-4,,53.69112259,-26.84556129,-107.3822452,,,,,,,,,,,,20.68657395,-29.77726763,,,,2014,0.722,47.632,73,10,0.223,0.08,0.72,2.35,266,0.38,0.182,184,605,0.69,0.075,20,180,8.45,8.33,,201.391,223.646,,499.187,430.1399623,,1.9231,2.7857,,5,7,,557.1190203,692.6188151,,358,0.179,1.66666666666667,-1,63.6037571233333,-26.8455613,107,112,0.594427636666667,-0.239692511607143,0.015576323987539,-0.008928571428571,38.16225429,26.84556129,7.61442581278796,7.55919474683328,0.179,65.9722991689751,9.62666666666667,32.5,38.25,46,34.5,4.66529906542056,3.84053537767857,5.20671981588785,6.18409656339286,1.88215887850467,1.99683928571429
Sweden (N),Stordalen,S.fuscum,Ellen Dorrepaal,2,"Moss: S. fuscum; Vasc: Empetrum hermaphroditum, Rubus chamaemorus",2013-06-20,2013-10-05,32,11,26.5,21,1971.3,459,8.4097,86.54625,68.3528,19.03689,32.39000342,6,-4,2,,,,,,194.3400205,-129.5600137,64.78000684,,,,,,2014-06-11,2014-10-01,28,18,20.5,26.5,1724,510,4.071,52.7834,25.70884028,6,-3,1,,154.2530417,-77.12652084,25.70884028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,8.45,8.33,,201.391,223.646,,499.187,430.1399623,,1.9231,2.7857,,5,7,,557.1190203,692.6188151,,358,0.179,1.33333333333333,1.33333333333333,43.1866712133333,34.2784537133333,107,112,0.403613749657321,0.306057622440476,0.012461059190031,0.011904761904762,32.39000342,25.70884028,5.30352268295853,9.66212862377187,0.179,,,23.75,23.5,21.5,23,4.66529906542056,3.84053537767857,5.20671981588785,6.18409656339286,1.88215887850467,1.99683928571429
Sweden (N),Stordalen,S.fuscum,Ellen Dorrepaal,3,"Moss: S. fuscum; Vasc: Empetrum hermaphroditum, Rubus chamaemorus",2013-06-20,2013-10-05,30,13,21.5,28,2403.6,524,7.2733,86.54625,68.3528,19.03689,28.01315289,0,0,,,,,,,0,0,,,,,,,2014-06-11,2014-10-01,14,15,22,29,1810,471,3.763,52.7834,23.76378432,,-3,-1,,,-71.29135296,-23.76378432,,,,,,,,,,,,20.70675266,-28.84346319,,,,2014,0.819,48.136,46,8,0.171,0.03,0.26,2.38,192,0.279,0.142,316,445,0.55,0.077,17,182,8.45,8.33,,201.391,223.646,,499.187,430.1399623,,1.9231,2.7857,,5,7,,557.1190203,692.6188151,,358,0.179,0,-2,0,-47.52756864,107,112,0,-0.424353291428571,0,-0.017857142857143,28.01315289,23.76378432,6.0545662001531,8.92325996430696,0.179,58.7741147741148,10.6363636363636,24.75,25.5,21.5,14.5,4.66529906542056,3.84053537767857,5.20671981588785,6.18409656339286,1.88215887850467,1.99683928571429
Sweden (N),Stordalen,S.fuscum,Ellen Dorrepaal,4,"Moss: S. fuscum; Vasc: Empetrum hermaphroditum, Rubus chamaemorus, Eriophorum vaginatum",2013-06-20,2013-10-05,51,31,26,28,1830.7,516,11.1504,86.54625,68.3528,19.03689,42.94582376,4,3,2,,,,,,171.7832951,128.8374713,85.89164753,,,,,,2014-06-11,2014-10-01,41,30,33.5,33,1698,452,5.757,52.7834,36.35612712,-1,,2,,-36.35612712,,72.71225423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,8.45,8.33,,201.391,223.646,,499.187,430.1399623,,1.9231,2.7857,,5,7,,557.1190203,692.6188151,,358,0.179,3,0.5,128.83747131,18.178063555,107,112,1.20408851691589,0.162304138883929,0.02803738317757,0.004464285714286,42.94582376,36.35612712,5.96213007495992,8.56329830969585,0.179,,,27,33.25,41,35.5,4.66529906542056,3.84053537767857,5.20671981588785,6.18409656339286,1.88215887850467,1.99683928571429
Estonia (SW),Tolkuse bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",1,"moss: S.mage, S.rube; Grass/Sedge: R.alba; Shrub: C.vulg, A.poly",2013-05-02,2013-10-11,15,25,11,14,4.875,128,4.41,78.5,58.13888889,24.51972222,18.72611465,0,7,8,,,,,,0,131.0828025,149.8089172,,,,,,2014-04-24,2014-10-10,25,25,12,9,4.225,95,5.251,78.5,22.29723992,9,8,2,,200.6751592,178.3779193,44.59447983,,,,,,,,,,,,21.49831833,-28.14784206,,,,2014,0.849,47.788,234,15,0.394,0.12,0.84,4.25,322,0.364,0.082,96,1233,0.62,0.025,40,184,16.56,15.75,,424.996,416.288,,242.483,305.3637848,,3.8462,4.0769,,13,11,,1315.674405,1324.253229,,9.954,0.628,5,6.33333333333333,93.6305732333333,141.215852776667,162,169,0.577966501440329,0.835596761992111,0.030864197530864,0.037475345167653,18.72611465,22.29723992,1.63057324840764,1.21019108280255,0.628,56.2873969375736,33.96,12.5,10.5,20,25,1.49680864197531,1.80688630059172,8.12144694444445,7.83581792307692,2.62343209876543,2.4632426035503
Estonia (SW),Tolkuse bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",2,"moss: S.mage, S.rube, S.balt; Grass/Sedge: E.vagi; Shrub: C.vulg, R.chae",2013-05-02,2013-10-11,40,40,17,17,4.582,302,4.349,78.5,58.13888889,24.51972222,18.4670913,-2,5,2,,,,,,-36.93418259,92.33545648,36.93418259,,,,,,2014-04-24,2014-10-10,25,30,12,12,4.362,55,5.362,78.5,22.76857749,0,4,-1,,0,91.07430998,-22.76857749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,16.56,15.75,,424.996,416.288,,242.483,305.3637848,,3.8462,4.0769,,13,11,,1315.674405,1324.253229,,9.954,0.628,1.66666666666667,1,30.7784854933333,22.7685774966667,162,169,0.189990651193416,0.134725310631164,0.010288065843621,0.005917159763314,18.4670913,22.76857749,3.84713375796178,0.700636942675159,0.628,,,17,12,40,27.5,1.49680864197531,1.80688630059172,8.12144694444445,7.83581792307692,2.62343209876543,2.4632426035503
Estonia (SW),Tolkuse bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",3,"moss: S.mage, S.rube; Grass/Sedge: E.vagi; Shrubs: C.vulga",2013-05-02,2013-10-11,25,20,15,19,4.643,91,4.008,78.5,58.13888889,24.51972222,17.01910828,4,3,6,,,,,,68.07643312,51.05732484,102.1146497,,,,,,2014-04-24,2014-10-10,10,20,16,14,4.846,96,6.321,78.5,26.84076433,8,2,7,,214.7261146,53.68152866,187.8853503,,,,,,,,,,,,21.19897572,-29.04028146,,,,2014,0.821,47.522,308,27,0.287,0.11,0.72,3.52,292,0.246,0.076,149,1299,0.91,0.022,112,186,16.56,15.75,,424.996,416.288,,242.483,305.3637848,,3.8462,4.0769,,13,11,,1315.674405,1324.253229,,9.954,0.628,4.33333333333333,5.66666666666667,73.74946922,152.09766452,162,169,0.455243637160494,0.899986180591716,0.026748971193416,0.033530571992111,17.01910828,26.84076433,1.15923566878981,1.22292993630573,0.628,57.8830694275274,37.3181818181818,17,15,22.5,15,1.49680864197531,1.80688630059172,8.12144694444445,7.83581792307692,2.62343209876543,2.4632426035503
Estonia (SW),Tolkuse bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",4,"moss: S.mage, S.rube, M.anom; Grass/Sedge: E.vagi; R.chae; Shrubs: C.vulga, A.poly",2013-05-02,2013-10-11,30,30,11,21,5.231,249,4.874,78.5,58.13888889,24.51972222,20.69639066,4,6,7,,,,,,82.78556263,124.1783439,144.8747346,,,,,,2014-04-24,2014-10-10,30,40,16,14,5.343,130,7.284,78.5,30.92993631,3,8,11,,92.78980892,247.4394904,340.2292994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,16.56,15.75,,424.996,416.288,,242.483,305.3637848,,3.8462,4.0769,,13,11,,1315.674405,1324.253229,,9.954,0.628,5.66666666666667,7.33333333333333,117.279547043333,226.819532906667,162,169,0.723947821255144,1.34212741364892,0.034979423868313,0.043392504930967,20.69639066,30.92993631,3.17197452229299,1.65605095541401,0.628,,,16,15,30,35,1.49680864197531,1.80688630059172,8.12144694444445,7.83581792307692,2.62343209876543,2.4632426035503
Estonia (SW),Tolkuse bog,S.fuscum,"Kai Vellak, Edgar Karofeld",1,"moss: S.fusc, S.rube; Grass/Sedge: R.chae, Shrubs: C.vulga",2013-05-02,2013-10-11,40,40,12,18,5.193,280,4.467,78.5,58.13888889,24.51972222,18.96815287,12,9,12,,,,,,227.6178344,170.7133758,227.6178344,,,,,,2014-04-24,2014-10-10,40,45,14,12,4.252,281,6.7,78.5,28.45010616,7,5,5,,199.1507431,142.2505308,142.2505308,,,,,,,,,,,,21.97282065,-28.76818692,,,,2014,0.851,48.214,179,19,0.179,0.09,0.66,2.89,145,0.354,0.081,312,882,0.49,0.028,25,188,16.56,15.75,,424.996,416.288,,242.483,305.3637848,,3.8462,4.0769,,13,11,,1315.674405,1324.253229,,9.954,0.628,11,5.66666666666667,208.649681533333,161.217268233333,162,169,1.28796099711934,0.953948332741617,0.067901234567901,0.033530571992111,18.96815287,28.45010616,3.56687898089172,3.5796178343949,0.628,56.6556991774383,30.3928571428571,15,13,40,42.5,1.49680864197531,1.80688630059172,8.12144694444445,7.83581792307692,2.62343209876543,2.4632426035503
Estonia (SW),Tolkuse bog,S.fuscum,"Kai Vellak, Edgar Karofeld",2,"moss: S.fusc, S.rube; Grass/Sedge: E.vagi; A.poly; Shrubs: C.vulga",2013-05-02,2013-10-11,10,17,21,26,4.398,544,8.599,78.5,58.13888889,24.51972222,36.51380042,10,12,9,,,,,,365.1380042,438.1656051,328.6242038,,,,,,2014-04-24,2014-10-10,8,15,21,20,3.868,135,4.58,78.5,19.44798301,,4,6,,,77.79193206,116.6878981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,16.56,15.75,,424.996,416.288,,242.483,305.3637848,,3.8462,4.0769,,13,11,,1315.674405,1324.253229,,9.954,0.628,10.3333333333333,5,377.309271033333,97.23991508,162,169,2.32906957427984,0.575384112899408,0.063786008230453,0.029585798816568,36.51380042,19.44798301,6.92993630573248,1.71974522292994,0.628,,,23.5,20.5,13.5,11.5,1.49680864197531,1.80688630059172,8.12144694444445,7.83581792307692,2.62343209876543,2.4632426035503
Estonia (SW),Tolkuse bog,S.fuscum,"Kai Vellak, Edgar Karofeld",3,"moss: S.fusc, S.rube; P.stri; Grass/Sedge: Lichen, R.chae, A.poly; Shrubs: C.vulga",2013-05-02,2013-10-11,50,50,29,41,5.286,778,4.603,78.5,58.13888889,24.51972222,19.54564756,5,21,10,,,,,,97.72823779,410.4585987,195.4564756,,,,,,2014-04-24,2014-10-10,40,40,32,34,5.107,487,8.304,78.5,35.2611465,8,16,18,,282.089172,564.1783439,634.7006369,,,,,,,,,,,,21.11741275,-27.66255354,,,,2014,0.639,47.742,136,19,0.169,0.03,0.23,3.4,103,0.354,0.099,122,907,0.76,0.025,15,190,16.56,15.75,,424.996,416.288,,242.483,305.3637848,,3.8462,4.0769,,13,11,,1315.674405,1324.253229,,9.954,0.628,12,14,234.547770696667,493.656050933333,162,169,1.44782574504115,2.92104172149901,0.074074074074074,0.082840236686391,19.54564756,35.2611465,9.91082802547771,6.20382165605096,0.628,74.7136150234742,25.56,35,33,50,40,1.49680864197531,1.80688630059172,8.12144694444445,7.83581792307692,2.62343209876543,2.4632426035503
Estonia (SW),Tolkuse bog,S.fuscum,"Kai Vellak, Edgar Karofeld",4,"moss: S.fusc, S.rube; Grass/Sedge: R.chae, A.poly; Shrubs: C.vulga",2013-05-02,2013-10-11,40,40,26,39,5.202,449,3.388,78.5,58.13888889,24.51972222,14.38641189,10,5,1,,,,,,143.8641189,71.93205945,14.38641189,,,,,,2014-04-24,2014-10-10,35,40,29,24,5.148,299,4.442,78.5,18.86199575,9,1,-1,,169.7579618,18.86199575,-18.86199575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,16.56,15.75,,424.996,416.288,,242.483,305.3637848,,3.8462,4.0769,,13,11,,1315.674405,1324.253229,,9.954,0.628,5.33333333333333,3,76.72753008,56.5859872666667,162,169,0.473626728888889,0.334828327021696,0.032921810699589,0.017751479289941,14.38641189,18.86199575,5.71974522292994,3.80891719745223,0.628,,,32.5,26.5,40,37.5,1.49680864197531,1.80688630059172,8.12144694444445,7.83581792307692,2.62343209876543,2.4632426035503
Estonia (central),Parika bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",1,"moss: S.mage, S.balt; Grass/Sedge: E.vagi; O.palu; Shrubs: A.poly",2013-05-01,2013-10-10,10,20,6,15,3.293,204,2.65,78.5,58.475,25.77041667,11.25265393,4,7,5,,,,,,45.01061571,78.76857749,56.26326964,,,,,,2014-04-23,2014-10-11,15,15,9,12,3.953,42,3.888,78.5,16.50955414,,11,26,,,181.6050955,429.2484076,,,,,,,,,,,,,,,,,2014,0.718,47.322,338,14,0.211,0.07,0.92,3.49,207,0.308,0.076,66,1766,0.72,0.04,24,192,16.55,15.41,,428.35,403.502,,254.947,321.8070349,,4.2917,3.1667,,15,11,,1288.920472,1281.321403,,53,0.624,5.33333333333333,18.5,60.01415428,305.42675155,162,171,0.370457742469136,1.78612135409357,0.032921810699589,0.108187134502924,11.25265393,16.50955414,2.59872611464968,0.535031847133758,0.624,65.908077994429,17.95,10.5,10.5,15,15,1.57374691358025,1.88191248479532,7.95629920987654,7.49310761988304,2.64413580246914,2.35966081871345
Estonia (central),Parika bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",2,"moss: S.mage, S.balt, M.anom; Grass/Sedge: E.vagi; O.palu, D.rotu; Shrubs:  A.poly",2013-05-01,2013-10-10,30,30,8,31,3.356,249,5.338,78.5,58.475,25.77041667,22.66666667,22,14,19,,,,,,498.6666667,317.3333333,430.6666667,,,,,,2014-04-23,2014-10-11,15,20,15,13,2.578,136,5.71,78.5,24.2462845,28,19,17,,678.895966,460.6794055,412.1868365,,,,,,,,,,,,20.95522388,-29.33921649,,,,,,,,,,,,,,,,,,,,,193,16.55,15.41,,428.35,403.502,,254.947,321.8070349,,4.2917,3.1667,,15,11,,1288.920472,1281.321403,,53,0.624,18.3333333333333,21.3333333333333,415.555555566667,517.254069333333,162,171,2.56515775041152,3.02487759844055,0.113168724279835,0.124756335282651,22.66666667,24.2462845,3.17197452229299,1.73248407643312,0.624,,,19.5,14,30,17.5,1.57374691358025,1.88191248479532,7.95629920987654,7.49310761988304,2.64413580246914,2.35966081871345
Estonia (central),Parika bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",3,"moss: S.mage, S.rube, S.balt; Grass/Sedge: R.alba, O.palu; Shrubs: A.poly",2013-05-01,2013-10-10,10,10,4,12,4.418,573,4.378,78.5,58.475,25.77041667,18.59023355,8,17,6,,,,,,148.7218684,316.0339703,111.5414013,,,,,,2014-04-23,2014-10-11,5,7,8,6,4.057,68,4.579,78.5,19.44373673,13,12,11,,252.7685775,233.3248408,213.881104,,,,,,,,,,,,21.83251138,-26.4938813,,,,2014,0.785,48.066,158,20,0.161,0.08,0.54,3.54,196,0.3,0.056,48,807,0.7,0.026,18,194,16.55,15.41,,428.35,403.502,,254.947,321.8070349,,4.2917,3.1667,,15,11,,1288.920472,1281.321403,,53,0.624,10.3333333333333,12,192.09908,233.324840766667,162,171,1.18579679012346,1.36447275302144,0.063786008230453,0.070175438596491,18.59023355,19.44373673,7.29936305732484,0.866242038216561,0.624,61.2305732484076,30.1923076923077,8,7,10,6,1.57374691358025,1.88191248479532,7.95629920987654,7.49310761988304,2.64413580246914,2.35966081871345
Estonia (central),Parika bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",4,"moss: S.mage, S.rube, S.balt; Grass/Sedge: R.alba, O.palu; Shrubs: A.poly",2013-05-01,2013-10-10,8,5,5,14,4.145,258,4.319,78.5,58.475,25.77041667,18.33970276,4,6,10,,,,,,73.35881104,110.0382166,183.3970276,,,,,,2014-04-23,2014-10-11,5,8,8,7,4.233,116,5.93,78.5,25.18046709,15,17,23,,377.7070064,428.0679406,579.1507431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,16.55,15.41,,428.35,403.502,,254.947,321.8070349,,4.2917,3.1667,,15,11,,1288.920472,1281.321403,,53,0.624,6.66666666666667,18.3333333333333,122.26468508,461.6418967,162,171,0.754720278271605,2.69966021461988,0.041152263374486,0.107212475633528,18.33970276,25.18046709,3.28662420382166,1.47770700636943,0.624,,,9.5,7.5,6.5,6.5,1.57374691358025,1.88191248479532,7.95629920987654,7.49310761988304,2.64413580246914,2.35966081871345
Estonia (central),Parika bog,S.fuscum,"Kai Vellak, Edgar Karofeld",1,"moss: S.fusc, P.stri; Grass/Sedge: E.vagi; R.chae; Shrubs: C.vulg, A.poly",2013-05-01,2013-10-10,25,20,27,41,5.545,412,6.94,78.5,58.475,25.77041667,29.46921444,6,4,-1,,,,,,176.8152866,117.8768577,-29.46921444,,,,,,2014-04-23,2014-10-11,25,25,29,23,4.967,456,7.259,78.5,30.82377919,10,10,0,,308.2377919,308.2377919,0,,,,,,,,,,,,22.18208955,-28.70057131,,,,2014,0.57,47.788,206,15,0.143,0.05,0.75,3.8,185,0.347,0.055,140,614,1.24,0.021,13,196,16.55,15.41,,428.35,403.502,,254.947,321.8070349,,4.2917,3.1667,,15,11,,1288.920472,1281.321403,,53,0.624,3,6.66666666666667,88.4076432866667,205.491861266667,162,171,0.545726193127572,1.20170679103314,0.018518518518519,0.038986354775829,29.46921444,30.82377919,5.2484076433121,5.80891719745223,0.624,83.8385964912281,27.1428571428571,34,26,22.5,25,1.57374691358025,1.88191248479532,7.95629920987654,7.49310761988304,2.64413580246914,2.35966081871345
Estonia (central),Parika bog,S.fuscum,"Kai Vellak, Edgar Karofeld",2,"moss: S.fusc, S.rube, P.stri; Grass/Sedge: E.vagi; R.chae; Shrubs: C.vulga, E.nigr,",2013-05-01,2013-10-10,25,15,40,40,4.966,379,5.43,78.5,58.475,25.77041667,23.05732484,5,16,3,,,,,,115.2866242,368.9171975,69.17197452,,,,,,2014-04-23,2014-10-11,20,25,28,25,4.852,451,6.331,78.5,26.88322718,3,1,10,,80.64968153,26.88322718,268.8322718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,16.55,15.41,,428.35,403.502,,254.947,321.8070349,,4.2917,3.1667,,15,11,,1288.920472,1281.321403,,53,0.624,8,4.66666666666667,184.45859874,125.45506017,162,171,1.13863332555556,0.733655322631579,0.049382716049383,0.02729044834308,23.05732484,26.88322718,4.82802547770701,5.74522292993631,0.624,,,40,26.5,20,22.5,1.57374691358025,1.88191248479532,7.95629920987654,7.49310761988304,2.64413580246914,2.35966081871345
Estonia (central),Parika bog,S.fuscum,"Kai Vellak, Edgar Karofeld",3,"moss: S.fusc, S.rube; Grass/Sedge: E.vagi; R.chae; Shrubs: C.vulga, E.nigr",2013-05-01,2013-10-10,50,45,34,42,5.251,350,6.431,78.5,58.475,25.77041667,27.30785563,13,10,8,,,,,,355.0021231,273.0785563,218.462845,,,,,,2014-04-23,2014-10-11,30,35,26,22,4.384,359,6.164,78.5,26.17409766,23,11,15,,602.0042463,287.9150743,392.611465,,,,,,,,,,,,22.6301214,-29.83979196,,,,2014,0.697,48.006,100,30,0.198,0.06,0.6,3.7,94,0.401,0.104,180,392,0.53,0.029,20,198,16.55,15.41,,428.35,403.502,,254.947,321.8070349,,4.2917,3.1667,,15,11,,1288.920472,1281.321403,,53,0.624,10.3333333333333,16.3333333333333,282.1811748,427.510261866667,162,171,1.7418591037037,2.50006001091618,0.063786008230453,0.09551656920078,27.30785563,26.17409766,4.45859872611465,4.57324840764331,0.624,68.8751793400287,24.0344827586207,38,24,47.5,32.5,1.57374691358025,1.88191248479532,7.95629920987654,7.49310761988304,2.64413580246914,2.35966081871345
Estonia (central),Parika bog,S.fuscum,"Kai Vellak, Edgar Karofeld",4,"moss: S.fusc, S.rube, M.anom; Grass/Sedge: E.vagi; Shrubs: C.vulg",2013-05-01,2013-10-10,25,15,27,26,5.078,204,5.612,78.5,58.475,25.77041667,23.83014862,8,1,16,,,,,,190.641189,23.83014862,381.2823779,,,,,,2014-04-23,2014-10-11,15,20,15,19,4.082,332,6.569,78.5,27.89384289,6,3,18,,167.3630573,83.68152866,502.089172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,16.55,15.41,,428.35,403.502,,254.947,321.8070349,,4.2917,3.1667,,15,11,,1288.920472,1281.321403,,53,0.624,8.33333333333333,9,198.58457184,251.044585986667,162,171,1.22583069037037,1.46809699407407,0.051440329218107,0.052631578947368,23.83014862,27.89384289,2.59872611464968,4.22929936305732,0.624,,,26.5,17,20,17.5,1.57374691358025,1.88191248479532,7.95629920987654,7.49310761988304,2.64413580246914,2.35966081871345
Estonia (central),Männikjärve bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",1,"moss: S.mage, S.balt; Grass/Sedge: E.vagi, O.palu; Shrubs: A.poly",2013-04-30,2013-10-15,10,10,4,21,3.074,327,3.092,78.5,58.87583333,26.24722222,13.12951168,3,10,8,,,,,,39.38853503,131.2951168,105.0360934,,,,,,2014-04-22,2014-10-12,7,8,9,13,4.387,74,4.731,78.5,20.08917197,4,14,13,,80.3566879,281.2484076,261.1592357,,,,,,,,,,,,20.52935323,-27.43756376,,,,2014,0.752,47.405,192,18,0.249,0.06,0.8,4.15,174,0.273,0.048,39,802,0.73,0.026,22,200,15.84,14.92,,473.187,451.373,,302.064,384.957474,,4.0385,3.4286,,15,10,,1292.421746,1278.555998,,81,0.608,7,10.3333333333333,91.9065817433333,207.5881104,168,173,0.54706298656746,1.19993127398844,0.041666666666667,0.059730250481696,13.12951168,20.08917197,4.1656050955414,0.942675159235669,0.608,63.0385638297872,28.9230769230769,12.5,11,10,7.5,1.798,2.22518771098266,7.69298658333333,7.3904970982659,2.81658928571429,2.60909248554913
Estonia (central),Männikjärve bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",2,"moss: S.mage, S.rube, S.balt; Grass/Sedge: R.alba, O.palui; Shrubs: A.poly",2013-04-30,2013-10-15,40,35,6,20,4.853,205,5.168,78.5,58.87583333,26.24722222,21.9447983,11,10,4,,,,,,241.3927813,219.447983,87.77919321,,,,,,2014-04-22,2014-10-12,20,20,9,13,4.548,74,5.19,78.5,22.03821656,8,11,7,,176.3057325,242.4203822,154.2675159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,15.84,14.92,,473.187,451.373,,302.064,384.957474,,4.0385,3.4286,,15,10,,1292.421746,1278.555998,,81,0.608,8.33333333333333,8.66666666666667,182.87331917,190.997876866667,168,173,1.08853166172619,1.10403397032755,0.049603174603175,0.05009633911368,21.9447983,22.03821656,2.61146496815287,0.942675159235669,0.608,,,13,11,37.5,20,1.798,2.22518771098266,7.69298658333333,7.3904970982659,2.81658928571429,2.60909248554913
Estonia (central),Männikjärve bog,S.magellanicum,"Kai Vellak, Edgar Karofeld",3,"moss: S.mage, S.rube, S.balt; Grass/Sedge: O.palu; E.vagi; Shrubs: C.vulg, A.poly",2013-04-30,2013-10-15,30,35,6,18,4.724,297,5.795,78.5,58.87583333,26.24722222,24.60721868,20,10,8,,,,,,492.1443737,246.0721868,196.8577495,,,,,,2014-04-22,2014-10-12,25,20,12,13,4.415,100,5.366,78.5,22.78556263,13,18,10,,296.2123142,410.1401274,227.8556263,,,,,,,,,,,,20.91540212,-25.97889048,,,,2014,0.71,47.414,142,32,0.164,0.04,0.67,4.06,114,0.293,0.053,81,994,1.02,0.03,16,202,15.84,14.92,,473.187,451.373,,302.064,384.957474,,4.0385,3.4286,,15,10,,1292.421746,1278.555998,,81,0.608,12.6666666666667,13.6666666666667,311.691436666667,311.4026893,168,173,1.85530617063492,1.80001554508671,0.075396825396825,0.078998073217726,24.60721868,22.78556263,3.78343949044586,1.27388535031847,0.608,66.7802816901409,23.6666666666667,12,12.5,32.5,22.5,1.798,2.22518771098266,7.69298658333333,7.3904970982659,2.81658928571429,2.60909248554913
